BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
-338.676,45.6662,-8.93298,16.9771,-21.0662,7.2227,-20.8719,9.06105,-13.7812,3.69072,-11.2552,2.30398,-7.18516,0.470409,-4.73067,-4.24465,0.436381,-1.39346,2.51812,-3.3074,0.557095
-334.041,44.4811,-7.41101,16.0679,-19.5642,9.0155,-20.9941,7.00017,-14.4803,2.54269,-12.8301,1.69603,-8.00801,0.765641,-6.62993,-3.72172,-1.03002,-0.749801,0.696005,-3.94857,2.03324
-339.298,48.238,-8.3585,15.8457,-20.9025,11.0742,-18.2547,5.83731,-12.3695,4.57088,-10.2521,0.181909,-9.46469,4.02084,-5.29912,-4.00257,-0.479472,-1.97823,2.0643,-4.3949,1.98573
-338.824,44.5163,-6.19337,16.2765,-19.2112,11.4902,-19.1927,8.25549,-12.426,4.12898,-12.3661,0.841125,-9.03225,1.50135,-6.2793,-2.07454,-2.29971,-1.44051,2.40684,-2.57912,2.53752
-340.795,40.1961,-1.27388,19.3804,-15.665,11.7139,-15.3608,8.14819,-12.1563,5.01565,-8.03902,6.3761,-5.27064,1.54329,-5.92755,-6.83366,0.212442,-0.706417,2.51077,-2.92307,0.369667
-298.499,19.231,6.65008,8.93246,-0.896039,6.01556,-4.4482,0.469658,-3.65697,-0.226241,-3.76749,3.09843,-4.99568,0.199237,-5.94718,-1.9421,-1.66306,-0.102202,-2.11137,0.865389,-1.74059
-310.802,31.85,1.37516,15.441,-8.62201,9.63521,-8.89918,5.59101,-10.3308,5.0723,-8.14629,7.77581,-8.26642,2.19967,-6.81528,2.0957,-2.90475,1.38209,-2.39391,6.08524,-5.25152
-325.125,40.9861,-10.6652,23.9554,-15.631,17.0935,-16.564,8.12085,-13.8589,7.03941,-10.1931,6.04428,-7.94636,-0.742125,-4.33987,-2.99072,-0.696287,-2.36847,-1.22295,-0.901728,-1.67739
-327.014,41.8641,-10.1903,21.9703,-15.0074,19.6287,-13.2302,10.2157,-11.9328,8.48564,-12.7595,6.33771,-9.59043,-0.880319,-4.31718,-2.31928,0.0914701,-1.34757,-0.0842475,-0.283984,-2.73267
-328.228,45.7007,-11.0271,22.2763,-16.3914,18.1899,-17.1718,9.04081,-11.6074,8.92012,-7.76449,4.18206,-8.58788,0.116088,-3.84717,-4.49024,0.0887915,-4.866,0.722056,-2.0173,-1.59748
-334.061,44.3202,-10.8924,21.9371,-13.805,16.5662,-17.7757,9.12232,-11.4905,7.33052,-8.51025,4.46395,-11.2619,-0.788266,-3.51803,-3.94993,0.537205,-4.11555,-0.638484,-0.860981,-0.423965
-342.004,46.3414,-11.5145,20.2982,-13.1222,16.2439,-19.6437,10.1188,-11.1971,6.8911,-8.60667,5.40801,-8.84897,-1.55159,-2.51029,-3.58054,2.16443,-4.87312,-0.575536,-0.936277,-1.61746
-345.082,43.2939,-12.538,18.557,-13.9914,16.2929,-17.1996,11.6522,-11.8881,7.38453,-9.00956,4.57095,-10.5747,-0.498343,-4.0554,-1.47575,0.47936,-1.03487,1.1052,-0.362235,-1.04451
-348.196,44.7293,-10.9192,17.6086,-12.182,14.8908,-16.8332,10.4629,-12.6471,6.99681,-10.8418,6.02326,-9.65191,0.838717,-1.58548,-0.655453,-0.381794,-1.69084,0.568193,0.889205,-0.531766
-349.624,50.4276,-13.636,22.1525,-15.5016,16.0678,-17.0486,7.8787,-8.5981,8.61031,-6.88139,3.90096,-4.93244,-0.169945,0.00404727,-1.78006,0.202591,-3.34104,2.81807,-0.717583,1.07965
-354.57,55.3529,-13.3534,23.0975,-14.2122,17.0163,-15.1367,7.79771,-5.68293,4.10465,-2.31453,1.66431,-2.20707,-1.30907,-0.215686,-1.04101,-1.36164,-2.25867,3.31725,2.4983,-0.606896
-350.962,45.037,-11.2991,18.1995,-13.2011,15.9977,-15.9614,10.7808,-11.0415,10.6275,-9.33448,5.46153,-9.03561,1.44119,-4.29472,-1.15984,1.03582,-3.22198,1.98568,1.67634,-0.263842
-358.128,54.3659,-15.6764,22.6545,-15.7742,16.027,-13.3049,8.30606,-7.01782,3.92925,-2.33163,1.35679,-1.0932,-0.844578,-0.518648,-0.532579,0.746554,-0.897271,2.93152,1.6869,-2.25204
-354.105,50.7258,-9.90325,17.9807,-13.9061,15.3989,-15.9018,8.0385,-9.31868,5.88937,-12.1328,3.91821,-7.15959,-0.391682,-4.4705,-1.2458,-4.44178,-2.30237,4.32407,-0.748759,-0.656739
-380.407,68.3244,-28.9516,27.4108,-21.6156,10.4457,-9.63677,-3.10766,1.71759,-5.77845,1.92466,-4.87662,0.807251,-6.85749,2.59429,-4.96105,-2.38911,-1.68156,0.0371481,3.81802,-4.36592
-374.278,62.4201,-23.6279,26.833,-21.2387,15.2194,-16.2421,4.11872,-4.136,-2.9144,2.21782,-5.80688,5.0126,-8.49121,4.50091,-5.53702,0.871771,-2.76868,3.35683,2.93944,-3.10686
-382.315,65.1909,-25.2083,24.3887,-20.6052,10.7355,-11.7871,2.01359,-4.54348,-3.21233,-0.888185,-3.52123,0.122227,-8.28397,1.62753,-7.31194,2.87049,-5.51131,2.91696,1.2349,-4.40634
-377.595,63.4315,-23.0725,26.6289,-21.7361,13.0649,-14.9229,2.43326,-3.45534,-2.06698,2.43864,-5.04563,3.28226,-9.39583,3.70661,-7.63341,2.62218,-2.45065,1.41526,3.98917,-4.36837
-364.37,50.4784,-14.5739,18.1989,-16.9157,10.7852,-18.0052,6.06462,-10.8476,7.9566,-7.21006,4.20309,-6.57423,-0.907261,-3.35808,-0.265196,-0.563975,-1.07135,2.55683,-0.0582305,3.57776
-359.124,42.6821,-9.28428,16.6322,-15.5683,14.6686,-20.1059,9.0304,-12.1659,10.8669,-9.46562,7.80203,-8.01503,1.09586,-4.52906,1.17847,-1.15566,-0.53891,1.55287,-3.56724,1.20354
-362.967,30.4092,-0.665368,11.3967,-8.06377,7.38382,-10.1023,6.73352,-8.22252,5.62344,-4.70415,2.42828,-5.48017,-1.78814,-5.92699,-1.31798,-5.12443,-3.16596,-2.1645,0.291031,-0.13919
-309.689,21.9003,3.67717,7.98282,-2.42211,4.6961,-4.90374,7.25385,-2.54433,1.14704,-8.58657,1.10951,-4.7256,1.01685,-5.7858,0.474877,-1.9559,1.38009,-3.04472,1.34546,0.564899
-316.089,31.6217,0.193885,12.2404,-6.0046,6.40881,-4.09512,11.4906,-3.12183,2.6391,-6.22504,3.39344,-2.3492,3.27943,-5.20586,2.60714,1.2582,4.80754,-1.0143,1.82186,-0.215172
-332.659,37.8117,-16.3669,17.0481,-19.3737,16.7397,-16.9836,14.1373,-10.7564,5.95487,-12.9586,2.40159,-8.40364,3.47905,-4.80465,0.691114,3.51711,1.26311,1.39412,1.52224,3.29312
-335.851,39.5193,-19.291,18.4512,-20.2749,13.0135,-19.2199,13.0796,-10.0068,6.78797,-11.9287,0.326093,-6.72511,2.08136,-4.90912,-0.379978,1.5513,0.54111,0.421485,-0.144477,1.8948
-339.794,41.068,-20.3514,18.2624,-22.5967,14.5946,-20.0003,11.5206,-11.2366,7.28947,-11.2412,-0.577571,-4.59025,2.07704,-1.70792,-3.86874,4.40222,-0.511334,3.53144,-0.273331,3.7309
-337.192,39.2634,-18.3543,18.4248,-20.4692,12.6711,-20.055,11.7259,-10.1344,6.31946,-12.8003,2.48529,-6.21311,3.27908,-4.05294,-0.912254,2.2387,2.34824,1.90056,-0.980068,2.6815
-343.201,40.4367,-21.3766,16.4305,-21.7234,11.9662,-20.1569,11.2131,-10.643,7.67182,-8.56116,0.46954,-4.69552,3.7342,-2.47906,0.452305,3.67099,0.97551,0.837276,-0.468455,2.82056
-346.712,42.7873,-22.274,17.4569,-21.711,11.224,-19.9212,9.80164,-9.99474,3.0862,-9.66745,-2.1408,-6.6728,1.40593,-3.29642,1.02597,1.34297,1.10245,1.69267,0.125323,2.28889
-345.37,46.666,-23.5999,22.0203,-23.5184,17.0633,-18.7248,11.3338,-8.06811,5.17664,-7.80336,-2.8222,-2.69474,-3.26215,0.463961,-3.44442,3.42689,-2.68528,3.9524,-3.50452,4.02301
-341.411,47.3931,-16.5456,24.7051,-20.3677,17.9283,-16.8,15.125,-6.7512,7.54796,-6.72329,1.3741,-2.13412,-0.822191,1.16957,-4.99296,4.93561,-1.58961,3.5218,-3.29936,4.6215
-337.17,39.653,-15.8843,17.782,-19.3858,15.1108,-16.3232,15.0492,-8.7614,7.81727,-7.79004,4.73316,-6.67578,3.91654,-1.07932,1.15166,3.18418,5.68234,3.79806,-0.996566,4.21604
-337.575,38.9404,-17.2352,20.076,-21.8288,13.6168,-20.231,14.9279,-11.8544,5.39404,-9.76276,4.59996,-7.32428,0.802081,-0.520049,-0.884592,1.14762,1.65596,0.995943,-3.46692,3.54512
-334.75,42.7406,-12.3756,19.4442,-21.179,15.8752,-16.7022,11.9047,-10.9032,6.66955,-8.08048,3.71662,-7.42626,1.47888,-1.07517,-1.21897,0.781626,0.36076,2.66855,-1.97909,4.2833
-341.394,41.4272,-15.0516,16.2235,-21.6031,10.1632,-20.4083,10.2512,-11.2493,4.52082,-13.2926,5.91907,-7.4653,1.13956,-4.79231,-1.42167,0.682365,-0.0467514,1.93403,-3.39148,1.88548
-343.486,44.3533,-16.4711,19.8216,-18.7964,13.2357,-20.4582,11.8675,-9.95322,5.23902,-10.47,2.46083,-7.03849,-1.6895,-2.19746,-2.28143,3.60475,0.446547,3.81697,-3.39735,3.24991
-349.67,46.528,-16.2468,17.4947,-22.416,12.7545,-19.9737,10.2221,-11.6834,3.6167,-10.2037,1.0074,-5.2868,0.556597,-3.49112,-2.34663,4.48636,-0.697202,2.99595,-6.40708,2.9598
-368.073,60.4574,-24.9237,23.688,-25.2465,15.4493,-17.2546,1.71529,-3.32916,-6.42292,-1.36805,-7.99404,2.85085,-8.57857,0.347667,-6.08812,3.30207,-0.872365,-2.81396,0.429179,-2.74257
-371.423,58.4449,-24.059,27.4741,-26.0344,12.7613,-17.8194,5.2551,-3.73621,-4.5607,-1.57222,-9.88035,5.21898,-8.34344,4.58162,-6.02042,4.19298,1.47495,-1.87416,-0.389334,-1.80301
-376.225,61.8993,-22.3013,22.999,-23.9348,14.3977,-16.7994,4.7355,-4.05792,-3.47758,-2.44043,-10.6256,6.32532,-5.01016,3.75206,-4.93642,4.32714,-0.134796,-0.675268,2.27001,-3.55489
-326.351,17.5216,7.37606,1.543,-2.20114,2.54541,-6.93633,0.285198,-3.46761,0.464332,-7.2239,-0.295671,-5.34687,0.561256,-0.987175,3.29486,-0.843877,2.37216,-0.680695,0.044684,0.308453
-340.84,23.2053,12.4119,4.62903,-5.19116,4.75349,-2.05215,6.13058,-4.65434,5.12843,-6.49885,4.41367,-5.90251,-1.61064,-0.884838,0.862084,-0.349821,0.187461,-1.07902,2.76187,-0.257591
-288.075,23.2623,6.69293,1.58097,1.25901,4.38784,-4.88118,2.39626,0.507641,2.45849,-7.17449,4.50295,-1.57003,2.01415,-3.08495,1.62409,-2.35732,2.40639,0.926848,3.54273,-1.06121
-274.495,26.4214,8.10262,2.61068,-5.85914,1.32534,-9.57889,2.87834,0.26626,3.1845,-7.47431,5.10856,-5.92973,0.559296,-2.42238,-0.977567,0.430523,1.99982,-0.706118,5.98445,-3.00013
-273.626,27.9524,3.50903,-2.4912,-12.5432,-5.64341,-13.2363,2.38032,-2.73021,-0.689322,-10.5573,2.85939,-7.45753,-2.00147,-3.80266,-1.48592,-2.82232,2.61827,-3.11969,2.11598,-1.79811
-274.143,26.1671,-1.25434,-5.89395,-14.7056,-10.7607,-13.4757,-0.0714671,-0.941938,-2.23998,-12.6888,-0.70876,-5.95357,-1.81146,-5.79823,-3.98971,-1.97499,1.02962,-3.24884,2.62353,-0.714372
-272.917,28.8865,-0.789188,-7.19216,-10.7863,-10.0204,-13.8398,3.43518,0.878713,-3.93609,-9.2112,-0.236959,-5.59135,0.802423,-3.47172,-6.07739,0.117569,1.33001,-5.25653,3.65598,-1.43744
-272.669,29.1833,-1.13464,-4.87394,-12.9718,-10.0969,-13.3301,3.81494,-0.00166279,-1.51914,-10.4049,0.37208,-4.62005,1.67694,-3.27276,-5.99787,0.568035,2.50697,-3.74952,3.45235,-1.72983
-272.758,26.1059,0.695045,-5.07743,-14.1649,-12.1054,-12.493,3.10212,0.0404127,-2.06844,-11.2063,0.0891095,-4.49692,1.4705,-6.23033,-5.58158,0.482913,1.4941,-4.23105,1.9221,-0.0428929
-273.192,25.2543,-0.681331,-7.18901,-14.7477,-12.2114,-14.445,0.187836,-1.28705,-3.35691,-12.9116,1.28739,-6.93532,-0.149095,-3.67972,-7.4774,0.343034,2.16381,-4.79388,1.08807,-0.663857
-271.249,30.422,0.491781,-4.45256,-10.4848,-10.3517,-12.1515,2.12335,-0.00397557,0.111343,-12.4432,3.69716,-6.67089,0.693669,-2.30205,-5.80464,-0.186709,1.84445,-4.31292,4.42818,-2.05662
-270.845,31.6573,0.159183,-2.41855,-10.6983,-6.83876,-10.4562,2.62227,2.17261,3.2847,-11.901,5.27995,-6.65316,4.30835,-1.5532,-6.98709,0.55041,2.98895,-3.97576,3.74732,-2.57444
-276.086,33.0948,5.9313,-1.25015,-10.6881,-6.13102,-11.7987,1.31009,-0.88079,2.42042,-11.9343,2.44753,-3.4453,3.01278,-3.13575,-4.82241,0.728826,-0.319051,-2.86888,0.750359,-3.62907
-281.645,33.1164,3.99764,3.56159,-10.5437,-6.31266,-7.37139,-1.84992,-2.45699,-0.580098,-12.9702,7.22565,-5.78349,5.13172,-4.67561,-5.30248,4.37207,-2.18591,0.65461,2.66033,-2.82717
-299.32,34.779,1.50561,0.803838,-13.6691,-3.60737,-14.2951,-0.926342,-3.57779,-2.56941,-13.7201,1.79864,-9.88992,4.54705,-3.41582,-1.83332,-2.7631,0.359464,-2.46712,4.0471,0.183821
-315.985,44.2323,-8.01845,14.6707,-18.1017,9.28797,-22.609,6.10506,-11.2366,2.74589,-14.1308,7.27154,-8.59884,4.16028,-3.29307,-2.01277,2.73751,-2.36523,1.65825,-2.76002,2.11464
-320.538,42.6223,-6.3303,8.29723,-14.2475,1.61235,-15.8376,-1.58642,-7.39603,0.612023,-22.9326,11.8266,-15.0806,5.50535,-1.69144,-7.66715,4.91016,-2.26681,1.46376,2.76157,-2.49395
-319.337,34.2699,-1.02397,5.74141,-14.0003,-1.11586,-19.0079,-3.97844,-7.68533,-2.35002,-18.9018,8.27374,-10.9518,2.66648,-6.22008,-1.75617,-1.28851,2.5237,-6.67493,7.86498,-4.46318
-319.59,36.1325,-2.06107,4.43366,-13.4619,-2.4399,-16.5004,-2.61494,-6.72934,1.10914,-16.9012,6.83833,-11.536,2.42353,-6.2684,0.808395,-2.51729,4.8809,-4.68266,8.74057,-6.11957
-321.116,41.3286,-0.70943,3.22999,-12.4967,-0.58397,-18.37,2.52149,-7.67425,3.89037,-17.4754,9.18905,-11.7582,2.02136,-3.04772,-2.70559,-1.56192,4.23473,-3.61245,8.70561,-5.73099
-321.828,39.3987,0.771708,5.94131,-11.7728,2.08106,-18.6719,2.94984,-8.59886,6.59384,-16.7259,7.46949,-8.40365,4.02696,-4.54303,-1.2574,-1.54215,3.82125,-4.55288,9.78384,-3.67548
-309.773,25.2043,8.46719,0.0948284,-8.87498,-6.2408,-14.5509,-2.44823,-5.52553,-2.52123,-9.48785,2.92895,-8.31851,-0.449574,-2.56175,0.0228847,-0.511529,1.33524,0.847276,5.56539,0.427407
-294.096,26.8954,7.1049,1.26041,-2.99603,2.56964,-6.74574,-2.3491,-6.51283,5.19249,-7.66055,1.92116,-4.98039,1.78831,-1.6783,0.137618,-0.757477,2.26233,1.56043,3.91652,0.131685
-291.034,21.2367,8.8568,8.03808,-0.475454,3.6688,-9.52135,-1.09562,-2.06395,5.10323,-3.6178,3.71786,-1.41878,3.30122,-4.20156,1.34004,-1.22614,4.79762,-0.817465,4.46891,-0.514902
-299.434,20.2267,6.65116,6.23285,-4.97882,-2.94739,-12.0254,-4.3175,-4.17023,1.69721,-6.57806,-1.39057,-3.31306,0.942136,-2.67957,0.137727,0.444123,2.41847,-2.27616,4.14325,0.680877
-308.793,20.7403,4.33704,4.27226,-8.59335,-2.79905,-16.2616,-3.30311,-5.77697,1.12038,-10.3045,-1.09373,-5.63981,0.970903,-2.60861,-0.395742,0.368359,3.37732,-0.303576,6.50277,0.945488
-321.296,33.8783,-5.82302,17.7731,-20.6877,6.10348,-25.1514,5.05121,-10.9853,10.102,-14.9154,1.5168,-7.58085,6.16576,-7.62413,1.69956,1.63112,3.20513,-0.152559,4.44685,1.74408
-320.852,33.2109,-5.47997,17.5476,-20.6519,4.30174,-27.3541,7.27072,-11.5745,11.3914,-15.5416,1.76543,-9.0941,3.07623,-2.95519,2.51056,-0.339519,1.95788,-0.347231,3.67962,4.26606
-320.388,34.2829,-4.84181,14.4581,-18.382,6.93033,-26.6211,7.04753,-12.0474,10.0086,-14.8398,3.856,-11.4533,2.74172,-7.91215,2.65112,-0.501199,2.53831,-1.03138,3.51977,3.57126
-326.094,40.9164,-7.16628,16.8115,-21.1411,7.70223,-25.0327,6.71516,-11.2249,10.0468,-12.6488,5.74447,-6.14684,0.741955,-4.93557,-1.95484,2.83597,-0.229181,0.742397,0.810029,2.34903
-325.26,43.4917,-0.266475,18.9586,-17.4843,12.1244,-24.7209,9.34168,-8.11201,9.95723,-9.61112,6.11893,-6.50365,2.8079,-1.4115,-1.08341,5.11587,1.60036,2.23518,5.68097,3.43173
-330.693,41.0807,-2.8378,19.5666,-18.1857,8.78739,-24.7708,9.80737,-9.00149,9.92265,-11.9095,6.08177,-4.7278,1.4592,-3.22662,-2.54727,2.99211,3.19927,3.49158,4.37937,3.16831
-323.03,43.4129,-3.40351,18.9948,-17.5518,11.9712,-23.2547,8.95102,-11.4721,6.71444,-13.2605,7.23951,-6.98712,1.75039,-4.5919,-2.79528,-1.11341,0.373866,1.79833,1.97394,2.38402
-322.337,45.9869,-4.05145,19.0421,-18.0935,10.8346,-21.7199,10.7128,-9.27407,7.11508,-12.2551,5.9148,-7.09032,1.54921,-3.09913,-2.14601,0.89868,-0.787278,1.10161,1.03061,2.7851
-327.065,48.1568,-8.53153,15.0043,-24.3646,7.66924,-25.2942,11.3483,-9.39322,4.34945,-14.1132,1.07394,-4.93851,-3.10464,1.13273,-4.81964,2.58931,-5.37603,3.0186,-2.47621,0.932089
-319.599,46.7926,-10.7878,14.1727,-20.6812,5.09784,-21.6452,7.80822,-8.71485,5.51884,-16.0554,3.14053,-8.73495,-0.246939,-0.792904,-2.41228,-0.724242,-3.73639,0.929963,-1.55244,-5.13098
-303.189,38.8503,-6.62127,10.0679,-21.579,1.15766,-18.2606,6.57195,-10.3208,4.23656,-18.392,7.91343,-10.4608,0.648585,-4.90771,-2.19736,-4.44854,-4.25387,-4.16914,5.91641,-6.32993
-285.52,26.2055,8.59297,1.02059,-10.7256,-4.16123,-11.7496,0.273396,-4.42782,-1.85443,-12.0068,4.70671,-6.2665,-0.819496,-1.05691,-4.28515,-2.76506,-4.94134,-4.26114,4.38374,-3.33839
-295.075,26.7672,9.52102,-0.370076,-15.8189,-3.01416,-15.067,-2.58728,-3.73554,-0.425208,-15.9477,4.1921,-6.21866,-0.0601733,-4.71351,-1.17091,-6.05262,-4.99415,-4.11771,4.61019,-8.01906
-296.34,29.2341,7.5775,0.764461,-16.5077,-4.51023,-14.1356,-1.26393,-5.42535,-0.292119,-13.2731,4.87155,-9.84286,-1.31577,-4.66909,-1.57104,-4.85996,-6.27308,-7.4752,4.59049,-6.47236
-302.476,39.1327,1.00647,8.6364,-22.5763,2.23326,-18.6348,4.04878,-3.0253,2.94413,-15.3697,8.14974,-9.32289,0.630024,-3.75391,1.29061,-2.46722,-6.9392,-5.29457,3.18787,-3.9284
-294.865,37.1605,0.637492,3.6456,-19.5357,-2.74581,-12.2947,0.495815,-2.39745,-0.464047,-13.9964,8.04092,-11.6363,-0.496872,-2.65251,1.7028,-3.98542,-6.59364,-5.99019,3.46916,-1.63647
-270.6,36.8795,7.64473,3.79664,-8.26318,0.404643,-8.73466,2.51353,2.54259,0.746059,-11.4914,5.14331,-7.13173,3.06172,-1.21422,2.48545,-4.38006,-1.7198,-3.82926,2.75966,-1.9986
-275.308,36.8889,9.68788,5.62595,-6.93409,-1.71036,-7.5058,-1.25582,7.4301,0.963802,-11.3363,4.79515,-3.44288,1.68397,-3.28297,6.50513,-2.06137,-2.5788,-2.83156,4.0359,-2.88774
-278.987,32.2318,5.53916,1.8171,-9.03971,-4.48669,-12.0025,-1.72642,2.03651,-3.26365,-12.1768,3.29666,-5.4698,-0.0101978,-3.69668,4.04197,-2.52553,-2.25735,-2.57928,3.67225,-3.51331
-280.533,26.6812,8.34074,1.87754,-5.37896,-4.43215,-11.6453,-4.3119,3.70217,-5.97976,-14.8339,-0.774178,-4.45454,-1.05423,-2.22414,2.56993,-0.204272,-3.4748,-3.90977,2.64209,-6.44283
-294.839,33.1387,3.35214,3.29281,-9.24726,0.203059,-15.8458,-0.823392,-5.33053,0.783878,-17.8031,0.175503,-7.50224,1.26374,-8.92985,3.59568,-4.9543,1.11457,-6.95616,7.11992,-7.1502
-306.225,32.1651,2.58101,6.2252,-6.4142,2.93252,-17.8642,-0.71251,-4.21003,0.650535,-12.2408,4.20104,-9.28533,1.14777,-8.38857,3.78444,-3.66502,6.09565,-4.4866,8.6728,-5.96496
-319.737,40.0932,-7.35652,13.0025,-13.8205,7.31603,-21.9798,4.4473,-8.89966,1.46864,-12.1827,2.53567,-6.40324,-1.02608,-4.1192,-0.571664,2.34839,2.1206,0.831684,3.88073,-0.738908
-304.872,30.5159,3.19801,4.39117,-4.34541,1.93598,-13.6293,3.65022,-4.01561,0.189487,-8.15389,1.85854,-5.42597,-0.600687,-4.69382,0.735739,1.42522,5.04212,-2.14704,5.56824,-2.53435
-305.288,36.8753,7.5362,7.97373,-1.36211,3.30645,-10.6564,1.70538,-3.04639,1.02062,-9.1496,2.66592,-5.42949,-0.983294,-4.43826,1.94985,-1.09191,5.25231,-2.84227,5.73013,-2.08622
-329.179,48.5327,-10.0825,16.0545,-17.9916,10.5763,-24.1546,5.07407,-10.1484,5.05967,-15.3244,3.73021,-5.92964,-3.21329,-2.01855,-2.43565,3.63538,-1.5992,3.84546,1.06026,4.31635
-331.184,45.9246,-7.86479,16.4146,-15.4791,10.3845,-22.2377,7.41347,-10.4722,7.17727,-14.5225,6.05878,-5.86735,-1.00562,-4.17403,0.768787,3.3918,1.35657,2.61065,1.39414,3.31478
-326.42,42.1456,1.15672,8.00189,-9.01865,5.21661,-16.1875,6.32653,-7.39122,6.69781,-11.5326,3.84661,-6.34867,-2.12832,-7.39434,-1.14251,1.20028,4.93104,-5.83661,7.61398,-3.10091
-329.82,44.4012,-0.761344,10.6897,-10.269,10.401,-14.2199,6.31581,-5.12666,6.80906,-10.9315,5.01881,-3.04742,-1.67482,-8.19159,-0.785415,1.29509,5.02817,-0.948799,5.85008,0.245882
-339.308,48.6975,-8.74422,16.7678,-18.1176,11.6103,-22.6931,10.3997,-10.7803,6.42561,-13.4623,2.86212,-3.13292,-4.07031,-4.98954,-2.68161,3.54967,0.710984,2.72974,-1.68131,4.25758
-342.583,49.011,-9.85852,14.8924,-20.0684,12.9491,-22.3514,10.5712,-8.51172,7.41483,-13.5482,4.65114,-3.26086,-5.08753,-2.37327,-1.86511,5.10067,-0.726184,3.45624,-1.19101,4.65354
-346.537,49.0751,-11.4996,16.6242,-21.379,12.4273,-21.6257,10.553,-9.87618,7.25046,-13.9673,1.51618,-4.23681,-5.87621,-3.11304,-4.46299,7.90954,0.0496933,3.45547,-5.17467,5.53038
-346.871,49.7221,-12.0408,17.4368,-20.3601,13.2319,-21.4596,12.2928,-9.69206,7.99143,-14.3587,0.505845,-4.79256,-5.61504,-2.32006,-6.70336,9.89103,-2.13095,6.11644,-2.97586,6.04405
-343.879,46.8554,-8.22851,15.7527,-18.4958,12.0054,-24.7799,8.08301,-9.59852,5.44714,-15.8865,3.69063,-4.53199,-3.84471,-2.33554,-2.35737,4.86778,0.972487,1.97716,-0.805113,4.22324
-345.599,44.4771,-9.91394,13.4686,-20.6801,7.86642,-23.2703,9.15674,-13.2569,7.53811,-14.7718,5.28003,-4.04449,-1.73357,-0.601721,0.169817,5.97193,1.03836,2.35559,-0.164578,5.85293
-337.666,45.0555,-5.27883,15.2581,-15.0796,11.1686,-21.1496,11.2239,-11.7057,8.11479,-13.0789,5.38148,-8.3811,-1.6893,-3.96859,0.824686,1.99245,1.2891,1.8271,-1.37207,2.1366
-337.697,42.2769,-2.68471,13.3653,-18.0584,13.6035,-23.0728,7.54463,-11.9058,8.93023,-15.1585,5.27302,-8.13604,-1.98478,-4.7599,0.256318,1.58692,0.908523,0.297182,0.0274717,3.81419
-327.147,46.9101,-3.37513,19.7554,-14.7648,14.5506,-19.02,10.4388,-9.36703,12.5321,-11.1854,4.01841,-6.43443,-2.17301,-0.150522,-0.882063,1.69724,-0.469237,1.05435,-2.83231,3.36858
-328.427,50.507,-3.96949,17.656,-9.07547,16.1201,-20.1447,13.2066,-9.36092,10.2715,-12.2124,4.01128,-7.25602,-3.23912,2.2948,-4.05692,2.43945,0.463868,2.96729,-1.68983,3.98755
-330.086,50.0225,-10.3228,15.0755,-18.1028,15.1142,-25.345,7.63984,-16.3022,7.07801,-14.236,-0.321384,-1.84625,-8.0347,3.04835,-9.51945,4.73154,-3.81342,2.79493,-3.22838,1.07825
-325.822,50.3263,-11.3055,18.728,-18.597,11.6156,-24.3679,6.24108,-12.8393,6.34252,-16.98,0.687016,-5.44013,-8.99538,4.50624,-8.85768,5.01343,-5.0735,0.815394,-2.77821,2.02905
-326.746,49.4183,-6.39101,17.2992,-19.6861,10.5599,-21.4906,5.22431,-12.3454,7.97575,-17.6036,2.61731,-5.65065,-8.85211,3.09401,-8.08787,4.04093,-4.05957,0.461279,-2.00221,1.07462
-311.266,38.2594,5.55461,5.36769,-8.02205,3.08745,-16.7465,1.19916,-6.90488,7.82653,-18.1625,5.1264,-8.76477,-2.27808,-5.01392,2.96606,-5.99549,4.41635,-6.79089,5.25028,-3.74709
-317.196,38.5261,8.96261,5.30775,-8.96954,3.20501,-19.8061,2.3091,-8.04613,3.84953,-17.8863,7.85577,-12.3748,-1.39945,-6.38517,-1.61557,-2.43929,4.25823,-8.57966,4.88863,-3.58902
-320.461,39.6678,2.29118,6.9085,-13.9712,9.46455,-23.7049,3.78049,-10.6951,5.33983,-21.1315,10.3757,-13.3167,-1.50518,-3.13594,-1.69904,-2.34921,1.36434,-5.56152,0.971345,-0.922617
-321.537,38.9505,4.41677,10.4638,-13.1962,7.29866,-22.3126,1.80106,-8.67598,7.90323,-18.9538,6.94841,-10.7517,-3.68157,-2.75943,-2.14496,-1.9516,2.9405,-7.4774,4.5118,0.0165819
-330.091,48.3679,-1.18768,19.8227,-21.3303,18.1187,-24.4504,7.25259,-10.6209,5.5028,-14.8533,2.7981,-6.11864,-6.16435,4.63713,-11.3457,6.50255,-4.44254,-0.952035,-2.13656,7.00668
-337.662,48.0471,-5.2652,17.8726,-20.9224,15.1559,-27.5899,6.75861,-14.0148,8.29399,-14.2813,-3.01308,-2.53386,-9.19555,4.11603,-8.16355,4.70913,-4.44925,-0.4847,-2.73113,4.50238
-340.279,49.5919,0.601285,19.4905,-19.2464,18.8457,-23.3922,8.58329,-8.91034,7.00996,-14.7348,-0.768183,-8.17688,-6.35706,4.42841,-7.14068,5.25747,-1.721,0.808269,-4.40367,5.72586
